n   d   num_itr   sp_name   p_sol   energy   variables   qubits   chain_strength   chain_break_method   py_time   embedding_time   qpu_sampling_time   qpu_anneal_time_per_sample   qpu_readout_time_per_sample   qpu_access_time   qpu_access_overhead_time   qpu_programming_time   qpu_delay_time_per_sample   total_post_processing_time   post_processing_overhead_time
8   11   1000   EmbeddingComposite   0.081   -16.0   36   124   2.592333333333333   majority_vote   3656.1214923858643   1601.362943649292      108.74000000000001   0.02   0.06820000000000001   124.66237   0.99263   15.92237   0.02054   3.8160000000000003   3.8160000000000003
8   11   1000   EmbeddingComposite   0.049   -16.0   36   129   2.592333333333333   majority_vote   3200.7741928100586   1816.1532878875732      109.62   0.02   0.06908   125.54157000000001   0.95243   15.921570000000001   0.02054   1.23   1.23
8   11   1000   EmbeddingComposite   0.012   -16.0   36   126   2.592333333333333   majority_vote   3662.2040271759033   1615.844488143921      101.24000000000001   0.02   0.060700000000000004   117.16436999999999   0.95963   15.924370000000001   0.02054   2.224   2.224

7   12   1000   EmbeddingComposite   0.731   -14.0   21   45   2.0927563960799005   majority_vote   2348.787546157837   1889.8873329162598      103.46000000000001   0.02   0.06292   119.38237   0.77763   15.92237   0.02054   0.40700000000000003   0.40700000000000003
7   12   1000   EmbeddingComposite   0.702   -14.0   21   46   2.0927563960799005   majority_vote   2090.9717082977295   1654.2387008666992      92.98   0.02   0.05244   108.90277   1.82223   15.922770000000002   0.02054   1.877   1.877
7   12   1000   EmbeddingComposite   0.586   -14.0   21   47   2.0927563960799005   majority_vote   1925.3323078155518   1573.3234882354736      89.48   0.02   0.04894   105.40317   1.26783   15.92317   0.02054   1.401   1.401
7   12   1000   EmbeddingComposite   0.559   -14.0   21   48   2.0927563960799005   majority_vote   1908.3433151245117   1584.3431949615479      100.68   0.02   0.06014   116.60277   1.11323   15.922770000000002   0.02054   0.548   0.548
7   12   1000   EmbeddingComposite   0.599   -14.0   21   50   2.0927563960799005   majority_vote   1909.6579551696777   1554.7549724578857      100.18   0.02   0.05964   116.10157000000001   0.41343   15.921570000000001   0.02054   1.115   1.115

6   10   1000   EmbeddingComposite   0.879   -12.0   16   26   1.9361992407807622   majority_vote   1827.6243209838867   1594.161033630371      89.5   0.02   0.048960000000000004   105.42197   0.35302999999999995   15.92197   0.02054   1.21   1.21
6   10   1000   EmbeddingComposite   0.806   -12.0   16   27   1.9361992407807622   majority_vote   1788.4738445281982   1564.0146732330322      92.24   0.02   0.0517   108.16197   1.07903   15.92197   0.02054   0.234   0.234
6   10   1000   EmbeddingComposite   0.808   -12.0   16   29   1.9361992407807622   majority_vote   1782.2368144989014   1592.914342880249      96.32000000000001   0.02   0.05578   112.24197000000001   2.58203   15.92197   0.02054   0.21   0.21
6   10   1000   EmbeddingComposite   0.826   -12.0   16   27   1.9361992407807622   majority_vote   1751.8932819366455   1580.5749893188477      98.5   0.02   0.057960000000000005   114.42157   0.80643   15.921570000000001   0.02054   1.798   1.798
6   10   1000   EmbeddingComposite   0.779   -12.0   16   28   1.9361992407807622   majority_vote   1822.3414421081543   1612.022876739502      92.34   0.02   0.0518   108.26237   0.43463   15.92237   0.02054   0.20500000000000002   0.20500000000000002

5   8   1000   EmbeddingComposite   0.967   -10.0   11   13   1.6784906098256038   majority_vote   1706.5708637237549   1593.4972763061523      83.4   0.02   0.04286   99.32197000000001   0.37303   15.92197   0.02054   1.728   1.728
5   8   1000   EmbeddingComposite   0.979   -10.0   11   13   1.6784906098256038   majority_vote   1840.5137062072754   1718.5444831848145      98.16   0.02   0.05762   114.08237   1.17463   15.92237   0.02054   0.15   0.15
5   8   1000   EmbeddingComposite   0.977   -10.0   11   13   1.6784906098256038   majority_vote   1680.5126667022705   1555.873155593872      97.8   0.02   0.05726   113.72277000000001   0.37423   15.922770000000002   0.02054   0.197   0.197
