n	qpu_t	find_embedding_t	FixedEmbedding_t	num_qubits	topology
30	1.4296488761901855	624.4577729701996	0.0017125606536865234	0	zephyr
30	1.1976690292358398	557.5300011634827	0.00223541259765625	0	zephyr
30	1.7855515480041504	500.96149039268494	0.0023043155670166016	0	zephyr
30	2.839256763458252	566.6851434707642	0.0024428367614746094	0	zephyr
30	1.7858517169952393	483.9210772514343	0.0023412704467773438	0	zephyr
30	1.6530609130859375	610.6348788738251	0.0023756027221679688	0	zephyr
30	1.7642853260040283	489.8551096916199	0.002299070358276367	0	zephyr
30	1.0646476745605469	558.3274643421173	0.002304553985595703	0	zephyr
30	1.3542027473449707	486.72294640541077	0.002282381057739258	0	zephyr
30	1.5939805507659912	571.0246615409851	0.002438068389892578	0	zephyr
30	1.2398152351379395	513.617262840271	0.0023250579833984375	0	zephyr
30	1.7555198669433594	536.607757806778	0.0025751590728759766	0	zephyr
30	1.077172040939331	468.6020812988281	0.0026481151580810547	0	zephyr
30	1.3514344692230225	457.3598756790161	0.0024445056915283203	0	zephyr
30	1.075704574584961	506.3133008480072	0.0026023387908935547	0	zephyr
30	1.6179192066192627	577.0387694835663	0.0023517608642578125	0	zephyr
30	1.4983372688293457	606.238963842392	0.002355813980102539	0	zephyr
30	1.1839375495910645	469.6615147590637	0.0024361610412597656	0	zephyr
30	1.8174986839294434	475.67502784729004	0.0023725032806396484	0	zephyr
30	1.567760705947876	469.4590210914612	0.0024595260620117188	0	zephyr
30	1.1176855564117432	525.1245844364166	0.002386331558227539	0	zephyr
30	2.079859495162964	496.6119978427887	0.002479076385498047	0	zephyr
30	1.7465314865112305	490.70978808403015	0.002569437026977539	0	zephyr
30	1.850602388381958	425.2003469467163	0.0025784969329833984	0	zephyr
30	1.0898737907409668	466.50820755958557	0.0024840831756591797	0	zephyr
30	1.5909185409545898	549.3262252807617	0.0024127960205078125	0	zephyr
30	2.532289743423462	518.061075925827	0.0025191307067871094	0	zephyr
30	1.6049513816833496	454.2104299068451	0.002476930618286133	0	zephyr
30	1.0705385208129883	439.9037518501282	0.002521038055419922	0	zephyr
30	1.0807013511657715	460.8089301586151	0.002498149871826172	0	zephyr
30	1.7636113166809082	494.5952877998352	0.0023398399353027344	0	zephyr
