n	qpu_t	find_embedding_t	FixedEmbedding_t	num_qubits	topology
4	2.282299280166626	0.6130232810974121	0.07994532585144043	33	pegasus
4	1.4966204166412354	0.7088611125946045	0.08939933776855469	33	pegasus
4	1.228912115097046	0.6976377964019775	0.07689261436462402	34	pegasus
4	1.3424665927886963	0.6999328136444092	0.06863713264465332	35	pegasus
4	1.5067400932312012	0.5747098922729492	0.06656408309936523	36	pegasus
4	1.4793212413787842	0.7322638034820557	0.1100149154663086	35	pegasus
4	1.338613748550415	1.311093807220459	0.10512948036193848	33	pegasus
4	1.1791644096374512	0.5380980968475342	0.07524967193603516	33	pegasus
4	1.826883316040039	0.6560044288635254	0.0934438705444336	36	pegasus
4	1.5022621154785156	0.7262473106384277	0.0686955451965332	36	pegasus
4	1.9089596271514893	0.4940025806427002	0.07417535781860352	36	pegasus
4	1.2517175674438477	0.5805187225341797	0.08312463760375977	34	pegasus
4	1.2239680290222168	0.694401741027832	0.08327293395996094	34	pegasus
4	1.9186296463012695	0.7445950508117676	0.06395792961120605	35	pegasus
4	1.2128453254699707	0.4886453151702881	0.07177352905273438	35	pegasus
4	1.117797613143921	0.5823817253112793	0.07407379150390625	33	pegasus
4	1.946284294128418	0.5602378845214844	0.06351423263549805	35	pegasus
4	1.0844366550445557	0.6994688510894775	0.06257820129394531	34	pegasus
4	1.247558832168579	0.4883911609649658	0.09028196334838867	33	pegasus
4	1.3161463737487793	0.7072386741638184	0.09159588813781738	32	pegasus
4	2.231294631958008	0.5686492919921875	0.07924771308898926	34	pegasus
4	1.334726095199585	0.6507256031036377	0.06466484069824219	36	pegasus
4	1.2089300155639648	0.5996482372283936	0.08847832679748535	35	pegasus
4	1.222348690032959	0.7756049633026123	0.076507568359375	33	pegasus
4	2.4593515396118164	0.5251574516296387	0.056954383850097656	34	pegasus
4	1.2340946197509766	0.7324373722076416	0.07598471641540527	33	pegasus
4	1.1933820247650146	0.7332375049591064	0.07142257690429688	34	pegasus
4	1.2625577449798584	0.6101806163787842	0.07243585586547852	33	pegasus
4	1.2277629375457764	0.8355236053466797	0.06950688362121582	33	pegasus
4	1.2093465328216553	0.507824182510376	0.06794357299804688	37	pegasus
4	2.7886502742767334	0.6446316242218018	0.08638405799865723	34	pegasus
4	1.3614850044250488	0.6230678558349609	0.07487893104553223	34	pegasus
4	1.1628272533416748	0.5693387985229492	0.07802367210388184	36	pegasus
4	1.1281330585479736	0.5622897148132324	0.0686955451965332	33	pegasus
4	1.272475242614746	0.6134049892425537	0.07166147232055664	34	pegasus
4	1.2841153144836426	0.4918525218963623	0.07158041000366211	36	pegasus
4	1.1938908100128174	2.575861692428589	0.05527448654174805	36	pegasus
4	1.2028474807739258	0.6072907447814941	0.07327818870544434	33	pegasus
4	1.2700417041778564	0.6837613582611084	0.08475995063781738	33	pegasus
4	1.4094412326812744	0.6440978050231934	0.061916351318359375	35	pegasus
4	1.1786539554595947	0.6321268081665039	0.0703573226928711	34	pegasus
4	1.3041963577270508	0.5936994552612305	0.06554079055786133	34	pegasus
4	1.2014789581298828	0.6030380725860596	0.08562278747558594	32	pegasus
4	1.2283949851989746	0.5354459285736084	0.07326793670654297	35	pegasus
4	1.2178535461425781	0.5624301433563232	0.07028913497924805	37	pegasus
4	3.6563282012939453	0.6426892280578613	0.06344962120056152	34	pegasus
4	1.234834909439087	0.6267449855804443	0.0811314582824707	34	pegasus
4	1.1859681606292725	0.6101841926574707	0.07030987739562988	35	pegasus
4	1.2396018505096436	0.8032124042510986	0.06369352340698242	33	pegasus
4	1.1605024337768555	0.5324234962463379	0.07078266143798828	33	pegasus
4	1.152454137802124	0.6553187370300293	0.06662464141845703	33	pegasus
4	1.2112841606140137	0.6588094234466553	0.07884550094604492	32	pegasus
4	1.3169646263122559	0.6909432411193848	0.08223628997802734	35	pegasus
4	1.3718609809875488	0.7277045249938965	0.07396245002746582	36	pegasus
4	1.3461902141571045	0.6570436954498291	2.9752578735351562	34	pegasus
4	1.250725507736206	0.6126556396484375	0.07342267036437988	33	pegasus
4	1.3971381187438965	0.5507912635803223	0.09957623481750488	36	pegasus
4	1.2304015159606934	0.6635358333587646	0.0841984748840332	35	pegasus
4	1.3757696151733398	0.7107610702514648	0.0860283374786377	33	pegasus
4	1.5521302223205566	0.725494384765625	0.08487653732299805	32	pegasus
4	1.3068344593048096	0.5959460735321045	0.06352639198303223	32	pegasus
4	1.4591560363769531	0.7065329551696777	0.08690810203552246	33	pegasus
4	1.5115034580230713	0.6305632591247559	0.08335161209106445	35	pegasus
4	1.4960315227508545	0.707909345626831	0.0770416259765625	34	pegasus
4	1.3850784301757812	0.5575671195983887	0.07937002182006836	35	pegasus
4	1.3288404941558838	0.6330223083496094	0.07617497444152832	34	pegasus
4	1.4214417934417725	0.5691416263580322	0.062424421310424805	34	pegasus
4	4.847104072570801	0.5136125087738037	0.05956435203552246	33	pegasus
4	1.3320715427398682	0.5835916996002197	0.08050894737243652	34	pegasus
4	1.3603615760803223	0.6109023094177246	0.0731654167175293	33	pegasus
4	1.4154956340789795	0.5749433040618896	0.06314635276794434	34	pegasus
4	1.5142688751220703	0.8641407489776611	0.07075071334838867	32	pegasus
4	1.3076910972595215	0.5524122714996338	0.06335330009460449	32	pegasus
4	1.3773610591888428	0.5494599342346191	0.0660862922668457	34	pegasus
4	1.1881844997406006	0.5867917537689209	0.0647892951965332	34	pegasus
4	1.287705659866333	0.6172487735748291	0.06784868240356445	33	pegasus
4	1.2170960903167725	0.5127613544464111	0.06886863708496094	33	pegasus
4	1.235844612121582	0.5166504383087158	0.06030869483947754	34	pegasus
4	1.3095905780792236	0.6631360054016113	0.07690954208374023	35	pegasus
4	1.4459514617919922	0.6164402961730957	0.09211111068725586	35	pegasus
4	1.2737433910369873	0.45641303062438965	0.06871724128723145	32	pegasus
4	5.550318717956543	0.6352975368499756	0.07298564910888672	33	pegasus
4	1.2676565647125244	0.5399293899536133	0.06409311294555664	36	pegasus
4	1.266289234161377	0.5113258361816406	0.07434606552124023	36	pegasus
4	1.3102831840515137	0.4945492744445801	0.0623781681060791	37	pegasus
4	1.2547459602355957	0.5389389991760254	0.07604813575744629	36	pegasus
4	1.381321668624878	0.6465756893157959	0.06852483749389648	32	pegasus
4	1.3258318901062012	0.6941549777984619	0.08133482933044434	31	pegasus
4	1.3843531608581543	0.5656857490539551	0.06980252265930176	35	pegasus
4	1.4424879550933838	0.565169095993042	0.07852625846862793	35	pegasus
4	1.3585045337677002	0.7189021110534668	0.07633233070373535	33	pegasus
4	1.2896840572357178	0.8429074287414551	0.08394908905029297	34	pegasus
4	1.4776043891906738	0.5250074863433838	0.062081098556518555	32	pegasus
4	1.3340232372283936	0.5752909183502197	0.06915450096130371	33	pegasus
4	1.3559801578521729	0.529423713684082	0.061164140701293945	36	pegasus
4	1.3251140117645264	0.6147584915161133	0.061521053314208984	34	pegasus
4	1.3334100246429443	0.6140308380126953	0.07020688056945801	35	pegasus
4	1.4452943801879883	0.7003180980682373	0.0663611888885498	32	pegasus
4	1.4562702178955078	0.6259381771087646	0.07427668571472168	34	pegasus
4	6.651667356491089	0.5433642864227295	0.06643891334533691	35	pegasus
