n	qpu_t	find_embedding_t	FixedEmbedding_t	num_qubits	topology
30	1.0822181701660156	1049.568344116211	0.014805316925048828	0	pegasus
30	1.7801666259765625	1061.4000997543335	0.017771005630493164	0	pegasus
30	1.1257967948913574	1041.735827922821	0.018827438354492188	0	pegasus
30	1.716163158416748	1042.2666478157043	0.020199060440063477	0	pegasus
30	1.825693130493164	1032.568104505539	0.0183255672454834	0	pegasus
30	1.757138729095459	1047.889173746109	0.019256114959716797	0	pegasus
30	1.6867194175720215	1030.2048568725586	0.017870426177978516	0	pegasus
30	1.6721246242523193	1035.4647679328918	0.019220829010009766	0	pegasus
30	1.223039150238037	1046.6283304691315	0.020323991775512695	0	pegasus
30	1.106285572052002	1027.8717749118805	0.0205996036529541	0	pegasus
30	1.9229786396026611	1038.8701157569885	0.020177364349365234	0	pegasus
30	1.0600152015686035	1032.4509000778198	0.018591880798339844	0	pegasus
30	1.5845181941986084	1046.3406496047974	0.02014470100402832	0	pegasus
30	2.0084919929504395	1042.1972787380219	0.018040895462036133	0	pegasus
30	2.4839024543762207	1027.9595170021057	0.019457578659057617	0	pegasus
30	1.8639514446258545	1072.5976264476776	0.01834702491760254	0	pegasus
30	3.1650145053863525	1033.1340157985687	0.020494699478149414	0	pegasus
30	1.0168814659118652	1045.304223537445	0.01900959014892578	0	pegasus
30	1.1086108684539795	1050.6578147411346	0.020107746124267578	0	pegasus
30	15.637937068939209	1049.7032630443573	0.02042865753173828	0	pegasus
30	2.276717185974121	1034.4514002799988	0.017599105834960938	0	pegasus
30	2.618856430053711	1051.6581790447235	0.018779993057250977	0	pegasus
30	1.7655582427978516	1037.1697330474854	0.018155574798583984	0	pegasus
30	1.8119685649871826	1048.1634330749512	0.018912076950073242	0	pegasus
30	1.6292235851287842	1033.5573172569275	0.02069878578186035	0	pegasus
30	4.699422836303711	1066.8348083496094	0.0190432071685791	0	pegasus
30	1.7271909713745117	1029.8901493549347	0.01822972297668457	0	pegasus
30	1.0436389446258545	1034.9879877567291	0.019197940826416016	0	pegasus
30	3.3462045192718506	1043.5187418460846	0.019237279891967773	0	pegasus
30	2.5441787242889404	1049.0650660991669	0.02167034149169922	0	pegasus
30	2.6539502143859863	1041.5831842422485	0.018384695053100586	0	pegasus
30	4.491108179092407	1037.8353037834167	0.020483732223510742	0	pegasus
30	1.6942923069000244	1028.0462203025818	0.020457744598388672	0	pegasus
30	5.169711351394653	1049.3500442504883	0.019469499588012695	0	pegasus
30	1.8975443840026855	1048.3221833705902	0.019878864288330078	0	pegasus
30	7.690396785736084	1045.7709741592407	0.02105855941772461	0	pegasus
30	15.959419965744019	1038.3548052310944	0.018823862075805664	0	pegasus
30	2.6507575511932373	1044.0917420387268	0.018890380859375	0	pegasus
30	10.098018884658813	1040.6977670192719	0.01857900619506836	0	pegasus
30	12.791972637176514	1045.290388584137	0.018851518630981445	0	pegasus
30	12.003213167190552	1052.7783064842224	0.019478321075439453	0	pegasus
30	17.927628755569458	1030.6798856258392	0.020772933959960938	0	pegasus
30	2.445505380630493	1041.1599798202515	0.019863128662109375	0	pegasus
30	1.7049267292022705	1042.6122608184814	0.0192720890045166	0	pegasus
30	1.722334623336792	1031.5701262950897	0.0188596248626709	0	pegasus
30	1.722672700881958	1037.5825772285461	1.1935787200927734	0	pegasus
30	10.169570684432983	1030.7929031848907	0.020557880401611328	0	pegasus
30	2.4043679237365723	1029.5841612815857	0.01922750473022461	0	pegasus
30	1.8829193115234375	1035.299607038498	0.019614458084106445	0	pegasus
30	1.7663962841033936	1030.5725870132446	0.019522428512573242	0	pegasus
30	2.570664405822754	1035.9250745773315	0.019156217575073242	0	pegasus
30	4.237816095352173	1044.0230960845947	0.01985454559326172	0	pegasus
30	1.6691365242004395	1045.522055387497	0.01910710334777832	0	pegasus
30	1.613060474395752	1042.6549892425537	0.019852638244628906	0	pegasus
30	4.155867099761963	1038.2686185836792	0.019086599349975586	0	pegasus
30	5.8271238803863525	1047.8628911972046	0.019688129425048828	0	pegasus
30	5.556598663330078	1044.7970972061157	0.019265174865722656	0	pegasus
30	5.210574626922607	1038.9699475765228	0.019597530364990234	0	pegasus
30	4.179041862487793	1042.163182258606	0.019541263580322266	0	pegasus
30	5.894064903259277	1048.1423835754395	0.019623517990112305	0	pegasus
30	3.7126502990722656	1045.8217282295227	0.0189974308013916	0	pegasus
30	1.6060912609100342	1033.646458864212	0.019388198852539062	0	pegasus
30	1.69777512550354	1039.0903034210205	0.02001953125	0	pegasus
30	1.809964656829834	1039.5931668281555	0.01911139488220215	0	pegasus
30	1.759455919265747	1047.0008194446564	0.018790721893310547	0	pegasus
30	1.791414737701416	1045.5912899971008	0.019238710403442383	0	pegasus
30	1.798429012298584	1039.6396203041077	0.018715381622314453	0	pegasus
30	1.0364115238189697	1036.9226438999176	0.019196510314941406	0	pegasus
30	3.54321026802063	1044.8668854236603	0.018978118896484375	0	pegasus
30	1.9450302124023438	1050.8860635757446	0.018340587615966797	0	pegasus
30	2.0561351776123047	1043.618702173233	0.019058704376220703	0	pegasus
30	2.7827937602996826	1039.3319215774536	0.01807546615600586	0	pegasus
30	1.776336908340454	1028.9171886444092	0.020450592041015625	0	pegasus
30	1.1299679279327393	1028.2940213680267	0.018560409545898438	0	pegasus
30	2.6813125610351562	1032.627730846405	0.019058942794799805	0	pegasus
30	1.084808349609375	1033.796810388565	0.01807999610900879	0	pegasus
30	2.5807290077209473	1041.2883977890015	0.0190126895904541	0	pegasus
30	1.8980731964111328	1032.2808504104614	0.0180056095123291	0	pegasus
30	1.7428393363952637	1048.8709645271301	0.01867985725402832	0	pegasus
30	2.719989061355591	1035.8468086719513	0.01862478256225586	0	pegasus
30	3.754918336868286	1049.3913114070892	0.018808603286743164	0	pegasus
30	4.581591606140137	1048.1938145160675	0.018109798431396484	0	pegasus
30	2.063671350479126	1045.6098732948303	0.018590927124023438	0	pegasus
30	5.3018200397491455	1041.5226738452911	0.017845630645751953	0	pegasus
30	1.2899987697601318	1033.0791883468628	0.019165515899658203	0	pegasus
30	1.5113868713378906	1050.2492463588715	0.019022226333618164	0	pegasus
30	3.702270269393921	1030.712654352188	0.019791603088378906	0	pegasus
30	4.540270805358887	1030.3868098258972	0.01830005645751953	0	pegasus
30	4.536844730377197	1031.829707145691	0.019685029983520508	0	pegasus
30	3.743511915206909	1048.4583904743195	0.018124818801879883	0	pegasus
30	3.7383813858032227	1047.6012125015259	0.018843412399291992	0	pegasus
30	2.1167616844177246	1034.241489648819	0.01795506477355957	0	pegasus
30	2.0243947505950928	1028.9672679901123	0.018823623657226562	0	pegasus
30	2.891213893890381	1039.4034314155579	0.01866459846496582	0	pegasus
30	3.591346025466919	1031.0785145759583	0.01900172233581543	0	pegasus
30	2.755767822265625	1024.260772228241	0.018095731735229492	0	pegasus
30	1.987119436264038	1028.7286496162415	0.019353151321411133	0	pegasus
30	2.6887247562408447	1032.39382314682	0.018389225006103516	0	pegasus
