n	qpu_t	find_embedding_t	FixedEmbedding_t	num_qubits	topology
9	1.05253005027771	16.11257791519165	0.018528461456298828	792	pegasus
9	1.132436752319336	30.434653282165527	0.022336244583129883	757	pegasus
9	1.2340943813323975	18.971797943115234	0.02332901954650879	718	pegasus
9	1.2471601963043213	28.091731071472168	0.03238511085510254	729	pegasus
9	1.1378552913665771	14.009347200393677	0.02643561363220215	757	pegasus
9	1.1915929317474365	13.569341897964478	0.024527788162231445	805	pegasus
9	1.2077839374542236	30.38833451271057	0.024759292602539062	720	pegasus
9	0.9553654193878174	12.773559093475342	0.023772478103637695	792	pegasus
9	1.2056553363800049	12.446359395980835	0.024656295776367188	770	pegasus
9	1.0245532989501953	34.46417284011841	0.02830815315246582	761	pegasus
9	1.31840181350708	33.45596170425415	0.02569723129272461	727	pegasus
9	1.1500167846679688	23.974923849105835	0.025852441787719727	728	pegasus
9	1.4321277141571045	25.83998465538025	0.025069713592529297	733	pegasus
9	2.091456890106201	12.846070289611816	0.024220943450927734	810	pegasus
9	1.1368694305419922	29.178669214248657	0.023400068283081055	729	pegasus
9	1.7640910148620605	26.04727602005005	0.023959875106811523	730	pegasus
9	1.6038978099822998	20.348928928375244	0.025280237197875977	778	pegasus
9	1.0955915451049805	23.224583387374878	0.034578800201416016	710	pegasus
9	1.097898244857788	10.442582845687866	0.024586200714111328	817	pegasus
9	1.5544979572296143	22.544469833374023	0.03305697441101074	815	pegasus
9	0.9444141387939453	45.21489644050598	0.02380681037902832	732	pegasus
9	1.556337594985962	44.376293420791626	0.02347278594970703	732	pegasus
9	2.159747838973999	22.394864320755005	0.026192188262939453	698	pegasus
9	2.4100589752197266	23.822412252426147	0.028129100799560547	757	pegasus
9	1.0302734375	23.337704181671143	0.026340007781982422	726	pegasus
9	1.0195324420928955	26.69129490852356	0.027379512786865234	777	pegasus
9	0.9686357975006104	21.77564811706543	0.024870872497558594	758	pegasus
9	1.0336837768554688	19.08146905899048	0.026055335998535156	771	pegasus
9	1.8520917892456055	11.87423038482666	0.025119781494140625	786	pegasus
9	1.0298810005187988	17.415326595306396	0.026928424835205078	778	pegasus
9	1.661034107208252	14.67474102973938	0.028642892837524414	773	pegasus
9	1.6376609802246094	15.477803468704224	0.025675058364868164	741	pegasus
9	1.8517661094665527	14.027888298034668	0.024336814880371094	809	pegasus
9	1.698620080947876	14.385931015014648	0.02461695671081543	794	pegasus
9	2.6770429611206055	31.64457368850708	0.027642011642456055	780	pegasus
9	1.6144869327545166	15.430632591247559	0.025809764862060547	807	pegasus
9	1.1526479721069336	27.57068181037903	0.022872209548950195	735	pegasus
9	1.0389156341552734	22.60145664215088	0.02386307716369629	756	pegasus
9	1.7204070091247559	29.116095542907715	0.024338483810424805	734	pegasus
9	1.6879255771636963	18.358818531036377	0.02377605438232422	735	pegasus
9	1.8362116813659668	13.716104507446289	0.023712158203125	756	pegasus
9	1.5965988636016846	11.873610734939575	0.02328968048095703	831	pegasus
9	2.9841997623443604	13.040180921554565	0.02727794647216797	789	pegasus
9	1.5487444400787354	20.02129888534546	0.024976730346679688	745	pegasus
9	1.6396558284759521	25.102982997894287	0.025060415267944336	725	pegasus
9	1.6361777782440186	20.782443284988403	0.02964329719543457	748	pegasus
9	1.654583215713501	18.690385103225708	0.025216341018676758	739	pegasus
9	1.0318703651428223	20.575525283813477	0.023557424545288086	722	pegasus
9	1.1918258666992188	22.365336894989014	0.023056507110595703	752	pegasus
9	1.0560197830200195	29.51252818107605	0.02330923080444336	741	pegasus
9	1.2153966426849365	17.289555311203003	0.02310323715209961	744	pegasus
9	2.4733164310455322	13.270988941192627	0.022413969039916992	809	pegasus
9	1.0222816467285156	27.765928030014038	0.027124881744384766	702	pegasus
9	1.9164164066314697	15.68087911605835	0.025944948196411133	792	pegasus
9	1.6625480651855469	18.918524503707886	0.02643871307373047	772	pegasus
9	1.6989326477050781	21.486983060836792	0.029880046844482422	753	pegasus
9	1.0112488269805908	10.612946271896362	0.026653051376342773	796	pegasus
9	1.1035072803497314	28.626210927963257	0.026957988739013672	749	pegasus
9	1.0734195709228516	23.067636728286743	0.026003599166870117	737	pegasus
9	1.0414841175079346	20.1377911567688	0.03023982048034668	750	pegasus
9	1.037498950958252	19.123744249343872	0.02906966209411621	727	pegasus
9	1.1096899509429932	43.30599093437195	0.02411794662475586	749	pegasus
9	1.7155978679656982	13.955743074417114	0.02773880958557129	761	pegasus
9	1.7386276721954346	18.042979955673218	0.02690911293029785	752	pegasus
9	1.6626958847045898	18.05379629135132	0.03036022186279297	769	pegasus
9	1.0655500888824463	18.620234727859497	0.025795698165893555	744	pegasus
9	1.6515252590179443	14.820215225219727	0.02477097511291504	769	pegasus
9	1.878413438796997	15.97814393043518	0.027309417724609375	758	pegasus
9	1.7174592018127441	26.40245223045349	0.02405238151550293	775	pegasus
9	2.5308399200439453	19.376187801361084	0.023623228073120117	733	pegasus
9	1.1092529296875	22.880831003189087	0.02431774139404297	791	pegasus
9	1.0917882919311523	11.105535745620728	0.026383161544799805	786	pegasus
9	1.1312038898468018	28.325188398361206	0.02646470069885254	729	pegasus
9	1.0866198539733887	37.35333323478699	0.02416372299194336	710	pegasus
9	3.3242111206054688	28.931883811950684	0.025649070739746094	767	pegasus
9	2.58937406539917	11.639376401901245	0.029240131378173828	804	pegasus
9	1.3761694431304932	17.904441833496094	0.02322697639465332	740	pegasus
9	1.4966955184936523	13.905470609664917	0.023193836212158203	828	pegasus
9	1.1077497005462646	30.691128969192505	0.030469655990600586	758	pegasus
9	1.9403953552246094	29.073837995529175	0.026867389678955078	746	pegasus
9	2.3565335273742676	21.307196140289307	0.028658151626586914	759	pegasus
9	1.616241693496704	23.135923385620117	0.029343128204345703	728	pegasus
9	1.0933148860931396	8.477760076522827	0.029394865036010742	946	pegasus
9	1.0817558765411377	20.997368097305298	0.024356842041015625	754	pegasus
9	1.23154616355896	16.011590003967285	0.0228424072265625	772	pegasus
9	1.1056225299835205	26.972245454788208	0.028165578842163086	712	pegasus
9	1.1216495037078857	12.814509391784668	0.02892160415649414	771	pegasus
9	1.0651602745056152	20.26691508293152	0.026544809341430664	753	pegasus
9	1.1515603065490723	9.499956369400024	0.027417421340942383	777	pegasus
9	1.6708974838256836	14.86444091796875	0.025751113891601562	775	pegasus
9	3.8965096473693848	29.991989374160767	0.024223804473876953	746	pegasus
9	1.0842509269714355	32.459622621536255	0.02503824234008789	720	pegasus
9	1.7637856006622314	8.108298063278198	0.026630878448486328	845	pegasus
9	1.2379226684570312	21.73607850074768	0.027463436126708984	733	pegasus
9	1.201484203338623	24.620543479919434	0.02774500846862793	799	pegasus
9	1.0499517917633057	15.817996501922607	0.026761770248413086	750	pegasus
9	1.6846306324005127	9.511221408843994	0.02809739112854004	850	pegasus
9	1.9377548694610596	14.77181363105774	0.025017976760864258	796	pegasus
9	1.7238094806671143	25.764245748519897	0.024029254913330078	720	pegasus
9	1.8535330295562744	24.873233556747437	0.02643442153930664	735	pegasus
