n	qpu_t	find_embedding_t	FixedEmbedding_t	num_qubits	topology
10	1.661456823348999	112.61021447181702	0.007848262786865234	0	chimera
10	1.3058550357818604	156.14239621162415	0.008340835571289062	0	chimera
10	1.2613489627838135	119.2985770702362	0.009583711624145508	0	chimera
10	1.2049415111541748	132.64190554618835	0.009619474411010742	0	chimera
10	1.3690862655639648	118.47890186309814	0.01562976837158203	0	chimera
10	1.5957708358764648	123.72712588310242	0.009574651718139648	0	chimera
10	1.103693962097168	101.28233814239502	0.008618593215942383	0	chimera
10	1.3658125400543213	114.2597541809082	0.009072542190551758	0	chimera
10	1.0453145503997803	126.7906231880188	0.008889913558959961	0	chimera
10	1.6961236000061035	109.96989011764526	0.010550975799560547	0	chimera
10	1.2007813453674316	105.31516242027283	0.013665914535522461	0	chimera
10	1.2568082809448242	117.49236965179443	0.009615421295166016	0	chimera
10	1.760394811630249	137.81585669517517	0.008898735046386719	0	chimera
10	1.045210838317871	130.28151392936707	0.011905193328857422	0	chimera
10	1.0786705017089844	140.84755992889404	0.012649774551391602	0	chimera
10	1.9960205554962158	120.34181308746338	0.011640071868896484	0	chimera
10	1.1935865879058838	143.33603501319885	0.013549327850341797	0	chimera
10	1.1664559841156006	158.30968928337097	0.009680032730102539	0	chimera
10	1.1015758514404297	124.87887144088745	0.010479211807250977	0	chimera
10	2.1111321449279785	120.95641207695007	0.009580373764038086	0	chimera
10	1.1295416355133057	136.8295385837555	0.008852243423461914	0	chimera
10	1.2139739990234375	136.8637557029724	0.008580207824707031	0	chimera
10	1.3924903869628906	134.09309911727905	0.010452032089233398	0	chimera
10	2.289855718612671	129.96414256095886	0.009302377700805664	0	chimera
10	1.1195268630981445	104.04712271690369	0.010962724685668945	0	chimera
10	1.0308105945587158	117.34422516822815	0.009875059127807617	0	chimera
10	1.25413179397583	148.67411541938782	0.009284496307373047	0	chimera
10	1.2337374687194824	134.03272128105164	0.00974583625793457	0	chimera
10	1.131957769393921	148.28947114944458	0.013376235961914062	0	chimera
10	2.7325756549835205	117.22450971603394	0.008495330810546875	0	chimera
10	1.1423945426940918	129.602059841156	0.009512186050415039	0	chimera
10	1.4766464233398438	136.75203037261963	0.009175777435302734	0	chimera
10	1.1659395694732666	117.6509096622467	0.011160135269165039	0	chimera
10	1.2602696418762207	119.60902166366577	0.008597850799560547	0	chimera
10	1.2771155834197998	176.20270371437073	0.022220134735107422	0	chimera
10	1.5649168491363525	165.67573809623718	0.010413169860839844	0	chimera
10	2.7744500637054443	126.6693742275238	0.00903630256652832	0	chimera
10	1.0935630798339844	110.3204231262207	0.008346080780029297	0	chimera
10	1.2957735061645508	137.5996425151825	0.010850191116333008	0	chimera
