n	qpu_t	find_embedding_t	FixedEmbedding_t	num_qubits	topology
10	1.611374855041504	74.37773585319519	0.0022919178009033203	0	chimera
10	1.139951467514038	60.88814425468445	0.0034537315368652344	0	chimera
10	1.0762364864349365	59.45169639587402	0.004784107208251953	0	chimera
10	1.1864924430847168	69.83916068077087	0.003125429153442383	0	chimera
10	2.0301027297973633	68.41354942321777	0.0044095516204833984	0	chimera
10	1.2156639099121094	53.36637616157532	0.00398564338684082	0	chimera
10	1.0683047771453857	59.09626221656799	0.0038793087005615234	0	chimera
10	1.6847686767578125	47.5304319858551	0.004960298538208008	0	chimera
10	0.9462330341339111	64.76213526725769	0.0031614303588867188	0	chimera
10	1.2066905498504639	53.743629932403564	0.002756834030151367	0	chimera
10	1.1233360767364502	67.61488437652588	0.0031137466430664062	0	chimera
10	1.0728352069854736	43.15748882293701	0.0040357112884521484	0	chimera
10	1.246612548828125	58.10034227371216	0.004023551940917969	0	chimera
10	1.0581026077270508	52.52908420562744	0.0033206939697265625	0	chimera
10	0.9833028316497803	60.60037183761597	0.004526853561401367	0	chimera
10	1.3451411724090576	65.33899331092834	0.0026094913482666016	0	chimera
10	1.028153419494629	68.00766181945801	0.003687620162963867	0	chimera
10	1.0954649448394775	66.18026041984558	0.003179788589477539	0	chimera
10	1.9019386768341064	67.75027918815613	0.0027942657470703125	0	chimera
10	1.582937479019165	58.703755378723145	0.002628803253173828	0	chimera
10	1.1194090843200684	52.52162265777588	0.003013134002685547	0	chimera
10	1.1027805805206299	54.910324811935425	0.0044002532958984375	0	chimera
10	0.9498152732849121	56.85876250267029	0.0031201839447021484	0	chimera
10	1.5965516567230225	52.05771040916443	0.002566814422607422	0	chimera
10	1.101341962814331	57.12366986274719	0.0035431385040283203	0	chimera
10	1.025820255279541	60.76425361633301	0.003926277160644531	0	chimera
10	1.141446590423584	61.10155153274536	0.003223896026611328	0	chimera
10	1.1009235382080078	64.02735733985901	0.0041353702545166016	0	chimera
10	3.577678680419922	64.7876124382019	0.0030527114868164062	0	chimera
10	1.784543514251709	48.2667076587677	0.002509593963623047	0	chimera
10	1.005821943283081	65.70190453529358	0.0030660629272460938	0	chimera
10	1.0919630527496338	59.902191400527954	0.003484964370727539	0	chimera
10	3.4277544021606445	66.51613759994507	0.004082918167114258	0	chimera
10	1.0310113430023193	71.26005291938782	0.003421783447265625	0	chimera
10	1.346681833267212	64.43035411834717	0.0034155845642089844	0	chimera
10	0.9485185146331787	69.44955372810364	0.0032262802124023438	0	chimera
10	1.0102100372314453	67.80309724807739	0.0030901432037353516	0	chimera
10	3.5711638927459717	49.87331295013428	0.003391742706298828	0	chimera
10	0.952967643737793	63.500569343566895	0.0026471614837646484	0	chimera
10	1.010437250137329	65.75537943840027	0.0028536319732666016	0	chimera
10	1.076988697052002	65.46263670921326	0.003082275390625	0	chimera
10	1.0705490112304688	66.37200140953064	0.0040857791900634766	0	chimera
10	2.0510005950927734	60.8543426990509	0.002978801727294922	0	chimera
10	1.1017367839813232	51.77768683433533	0.0032172203063964844	0	chimera
10	0.9431171417236328	63.172102212905884	0.002658367156982422	0	chimera
10	1.0954573154449463	67.66669082641602	0.003220081329345703	0	chimera
10	2.1157710552215576	59.074118852615356	0.0025446414947509766	0	chimera
10	3.4708473682403564	63.6774959564209	0.0031740665435791016	0	chimera
10	1.0651085376739502	61.94920110702515	0.0031957626342773438	0	chimera
10	1.0787930488586426	66.8520278930664	0.003008604049682617	0	chimera
