n	qpu_t	find_embedding_t	FixedEmbedding_t	num_qubits	topology
9	2.190156936645508	228.5069065093994	0.00854349136352539	0	chimera
9	1.391878604888916	189.32571148872375	0.009839296340942383	0	chimera
9	1.2033600807189941	187.01289057731628	0.010895967483520508	0	chimera
9	1.4211273193359375	171.99636793136597	0.009109020233154297	0	chimera
9	1.4432933330535889	218.91366529464722	0.008785724639892578	0	chimera
9	1.4318110942840576	229.06045413017273	0.00882411003112793	0	chimera
9	1.0844926834106445	147.64512968063354	0.009949684143066406	0	chimera
9	1.4375367164611816	184.952730178833	0.010581254959106445	0	chimera
9	1.2009954452514648	202.97621273994446	0.011412620544433594	0	chimera
9	1.6746289730072021	197.0415759086609	0.009538412094116211	0	chimera
9	1.039414882659912	244.05183458328247	0.010164260864257812	0	chimera
9	1.2303004264831543	181.09373831748962	0.010477304458618164	0	chimera
9	1.7916409969329834	229.6521873474121	0.009598970413208008	0	chimera
9	1.2557902336120605	203.99236130714417	0.011293888092041016	0	chimera
9	1.2454097270965576	221.62689876556396	0.01252293586730957	0	chimera
9	1.9048144817352295	138.60079145431519	0.008745908737182617	0	chimera
9	1.254387378692627	171.87539196014404	0.00946664810180664	0	chimera
9	1.3250324726104736	162.3888988494873	0.00915670394897461	0	chimera
9	1.1826510429382324	174.14971947669983	0.008777379989624023	0	chimera
9	2.0666892528533936	183.93626427650452	0.009825706481933594	0	chimera
9	1.2213478088378906	163.377459526062	0.011968374252319336	0	chimera
9	1.2276649475097656	197.30689525604248	0.009149551391601562	0	chimera
9	1.1815757751464844	214.37588214874268	0.009306192398071289	0	chimera
9	2.4651293754577637	322.7452349662781	0.010328531265258789	0	chimera
9	1.0966596603393555	157.75104880332947	0.009301900863647461	0	chimera
9	1.098973035812378	236.65029549598694	0.009740591049194336	0	chimera
