n	qpu_t	find_embedding_t	FixedEmbedding_t	num_qubits	topology
5	1.8510942459106445	1.2486951351165771	0.008440732955932617	164	chimera
5	1.2374296188354492	1.915452003479004	0.010594367980957031	158	chimera
5	1.260840892791748	1.30914306640625	0.012426614761352539	170	chimera
5	1.3502073287963867	3.4485626220703125	0.012122631072998047	171	chimera
5	1.481550693511963	1.3807182312011719	0.010064363479614258	171	chimera
5	1.5073564052581787	1.6945388317108154	0.009481668472290039	182	chimera
5	1.0665974617004395	1.2778823375701904	0.011493682861328125	178	chimera
5	1.5948724746704102	1.0638370513916016	0.009034156799316406	176	chimera
5	1.038109540939331	1.8641326427459717	0.014719724655151367	164	chimera
5	1.8093934059143066	1.3027920722961426	0.011204004287719727	174	chimera
5	1.022252082824707	1.91623854637146	0.01148366928100586	169	chimera
5	1.1838152408599854	1.278991937637329	0.009929180145263672	165	chimera
5	1.6681888103485107	1.1254653930664062	0.012012720108032227	172	chimera
5	1.0746030807495117	1.6368005275726318	0.015471696853637695	162	chimera
5	1.1696960926055908	1.2916839122772217	0.012579679489135742	191	chimera
5	1.7299494743347168	1.9519412517547607	0.01279592514038086	178	chimera
5	1.0193219184875488	2.822730302810669	0.010700225830078125	172	chimera
5	1.0392544269561768	0.9634923934936523	0.011782646179199219	173	chimera
5	1.3028855323791504	1.319291353225708	0.012537956237792969	171	chimera
5	2.025355339050293	1.0730433464050293	0.010928630828857422	175	chimera
5	1.16798996925354	2.123920202255249	0.010888338088989258	165	chimera
5	1.1216697692871094	1.3505070209503174	0.013550043106079102	169	chimera
5	1.1668767929077148	1.3258883953094482	0.011206626892089844	176	chimera
5	2.0918121337890625	0.9213159084320068	0.012398958206176758	178	chimera
5	1.111664056777954	0.9782335758209229	0.011229753494262695	177	chimera
5	1.0179519653320312	1.2851855754852295	0.009910821914672852	173	chimera
5	1.1247639656066895	1.8887138366699219	0.010604381561279297	163	chimera
5	1.1838154792785645	2.7757372856140137	0.010400772094726562	159	chimera
5	1.2807681560516357	1.7497503757476807	0.011560201644897461	179	chimera
5	2.605463981628418	2.936580181121826	0.012439727783203125	165	chimera
5	1.2578301429748535	2.009990692138672	0.011192560195922852	174	chimera
5	1.15065598487854	1.8653264045715332	0.01612544059753418	170	chimera
5	1.278292179107666	1.7616000175476074	0.01234579086303711	169	chimera
5	1.1396701335906982	1.1979191303253174	0.012362480163574219	165	chimera
5	1.0737018585205078	1.4290709495544434	0.012442588806152344	181	chimera
5	1.2087211608886719	0.9269223213195801	0.01582813262939453	166	chimera
5	3.0035064220428467	1.2149238586425781	0.010430335998535156	164	chimera
5	1.3494527339935303	1.736680507659912	0.012139558792114258	173	chimera
5	1.2306551933288574	2.136223554611206	0.014114618301391602	179	chimera
5	1.504887342453003	1.4940097332000732	0.011819839477539062	174	chimera
5	1.3248481750488281	0.5987231731414795	0.010272502899169922	173	chimera
5	1.152696132659912	4.234117031097412	0.01551675796508789	169	chimera
5	1.2167484760284424	0.9385910034179688	0.012664079666137695	177	chimera
5	1.1749916076660156	0.9750461578369141	0.011629819869995117	176	chimera
5	1.2253706455230713	1.3129713535308838	0.012645244598388672	168	chimera
5	3.153440475463867	5.083527565002441	0.011395931243896484	168	chimera
5	1.5796434879302979	1.0127427577972412	0.019007444381713867	177	chimera
5	1.3472166061401367	1.6348705291748047	0.024080991744995117	168	chimera
5	1.3581318855285645	2.5849924087524414	0.015177488327026367	171	chimera
5	1.2255337238311768	2.236848831176758	0.019201278686523438	157	chimera
5	1.6251521110534668	3.3110947608947754	0.018541574478149414	177	chimera
5	1.541947603225708	4.989743709564209	0.017858028411865234	174	chimera
5	1.6295793056488037	2.919605255126953	0.02061009407043457	164	chimera
5	1.531548261642456	2.909064292907715	0.040810585021972656	170	chimera
5	1.696704626083374	1.896357774734497	0.010986804962158203	170	chimera
5	1.3094770908355713	3.1165006160736084	0.013261795043945312	162	chimera
5	5.0001466274261475	1.9101901054382324	0.0140533447265625	173	chimera
5	1.4540646076202393	2.188390016555786	0.01611042022705078	171	chimera
5	1.3590350151062012	1.3601539134979248	0.014410734176635742	171	chimera
5	1.364619493484497	2.8220489025115967	0.014927864074707031	176	chimera
5	1.4400286674499512	1.6598622798919678	0.012547969818115234	171	chimera
5	1.4338972568511963	3.0372564792633057	0.012652397155761719	172	chimera
5	1.6874597072601318	2.0085418224334717	0.016439199447631836	179	chimera
5	1.4008986949920654	1.730499267578125	0.013297080993652344	170	chimera
5	1.5594115257263184	2.159783363342285	0.013594627380371094	171	chimera
5	1.4728333950042725	1.816309928894043	0.014986276626586914	167	chimera
5	1.5826826095581055	2.3057217597961426	0.019078731536865234	171	chimera
5	1.5475666522979736	3.5505778789520264	0.03777813911437988	178	chimera
5	1.4082350730895996	2.1457502841949463	0.020295143127441406	163	chimera
5	1.8771603107452393	2.2610723972320557	0.016959667205810547	169	chimera
5	4.978679895401001	1.338310718536377	0.012319326400756836	172	chimera
5	1.5869109630584717	1.3246667385101318	0.0286252498626709	174	chimera
5	1.4804675579071045	1.4686479568481445	0.015412569046020508	169	chimera
5	1.4817569255828857	1.1096577644348145	0.01093745231628418	166	chimera
5	1.4985573291778564	0.9711794853210449	0.012690067291259766	173	chimera
5	1.521225929260254	1.9496424198150635	0.016278743743896484	168	chimera
5	1.7314326763153076	3.1225597858428955	0.01241922378540039	171	chimera
5	1.520087718963623	2.1391799449920654	0.036450862884521484	164	chimera
5	1.432058572769165	2.590644598007202	0.010562419891357422	167	chimera
5	1.6155006885528564	2.9204020500183105	0.03235197067260742	177	chimera
5	1.468642234802246	3.2692959308624268	0.015193700790405273	177	chimera
5	1.4676907062530518	1.0478789806365967	0.011084556579589844	183	chimera
5	1.5149531364440918	2.608963966369629	0.012445688247680664	170	chimera
5	1.6683881282806396	1.336336374282837	0.010206460952758789	186	chimera
5	1.6165688037872314	1.8799920082092285	0.012168645858764648	179	chimera
5	1.4057464599609375	1.3147892951965332	0.02850341796875	170	chimera
5	1.3977115154266357	1.6294341087341309	0.013545751571655273	179	chimera
5	6.332529544830322	1.8797566890716553	0.011315107345581055	168	chimera
