n	qpu_t	find_embedding_t	FixedEmbedding_t	num_qubits	topology
30	1.281315803527832	1017.4408667087555	0.002195596694946289	0	chimera
30	1.0247924327850342	1015.3453903198242	0.0032579898834228516	0	chimera
30	1.1296720504760742	1011.1478989124298	0.0028629302978515625	0	chimera
30	1.1645276546478271	1007.0008952617645	0.002817392349243164	0	chimera
30	2.3365302085876465	1011.6714732646942	0.0028007030487060547	0	chimera
30	0.9408442974090576	1000.6167335510254	0.003023862838745117	0	chimera
30	1.0973882675170898	1014.2364480495453	0.002777099609375	0	chimera
30	1.201305866241455	1014.6174323558807	0.0028460025787353516	0	chimera
30	1.139054298400879	1010.5656073093414	0.002911806106567383	0	chimera
30	2.110194683074951	1010.2370066642761	0.0030472278594970703	0	chimera
30	3.5655367374420166	1014.1147179603577	0.003144502639770508	0	chimera
30	5.039115905761719	1008.2783255577087	0.0030417442321777344	0	chimera
30	3.881300687789917	1007.2712593078613	0.0028002262115478516	0	chimera
30	4.295974969863892	1015.0476984977722	0.0030832290649414062	0	chimera
30	4.299408197402954	1007.1743316650391	0.002985239028930664	0	chimera
30	5.423375844955444	1012.6719779968262	0.0028569698333740234	0	chimera
30	4.6600565910339355	1006.084742307663	0.0033800601959228516	0	chimera
30	4.377062797546387	1006.9630329608917	0.0029876232147216797	0	chimera
30	3.5873148441314697	1016.7854664325714	0.0029125213623046875	0	chimera
30	4.828728914260864	1011.4255790710449	0.0033953189849853516	0	chimera
30	5.943462133407593	1007.4620981216431	0.005658388137817383	0	chimera
30	1.021484136581421	1009.2283494472504	0.0029070377349853516	0	chimera
30	1.043609380722046	1010.501247882843	0.0029511451721191406	0	chimera
30	1.0065326690673828	1017.8167147636414	0.002897500991821289	0	chimera
30	1.5774784088134766	1010.4222695827484	0.003411531448364258	0	chimera
30	1.864912986755371	1017.4443745613098	0.003035306930541992	0	chimera
30	1.132028341293335	1010.3341062068939	0.0030388832092285156	0	chimera
30	1.0929181575775146	1008.9931287765503	0.00299835205078125	0	chimera
30	1.080859899520874	1009.5941064357758	0.002911806106567383	0	chimera
30	1.0620899200439453	1014.4321601390839	0.0033767223358154297	0	chimera
30	2.7150206565856934	1014.8412935733795	0.002809286117553711	0	chimera
30	1.929112195968628	1017.279135465622	0.003041505813598633	0	chimera
30	2.0061731338500977	1009.1827669143677	0.0030031204223632812	0	chimera
30	2.8676061630249023	1008.431734085083	0.002959012985229492	0	chimera
30	1.5847699642181396	1009.7752959728241	0.0033991336822509766	0	chimera
30	1.1869003772735596	1013.5440695285797	0.003069639205932617	0	chimera
30	1.9549229145050049	1014.6835947036743	0.0030510425567626953	0	chimera
30	2.0504419803619385	1012.9589664936066	0.0033462047576904297	0	chimera
30	2.9616196155548096	1014.5542137622833	0.0030837059020996094	0	chimera
30	1.9012174606323242	1014.2472214698792	0.0029382705688476562	0	chimera
30	2.0419764518737793	1014.2073605060577	0.0029659271240234375	0	chimera
30	1.1244261264801025	1012.6159515380859	0.0030069351196289062	0	chimera
30	1.9954934120178223	1010.7217626571655	0.0029234886169433594	0	chimera
