     0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  chain_break_fraction  energy  num_occurrences
28   0  0  1  0  0  0  0  0  0  0   0   1   1   0   0   0                0.0000    -6.0                6
29   0  0  1  0  1  0  0  0  0  0   0   1   1   0   0   0                0.0000    -6.0               12
30   0  1  0  0  0  0  0  1  0  0   0   0   1   0   0   0                0.0000    -6.0               10
31   0  0  0  1  1  0  0  0  0  0   0   1   0   1   0   0                0.0000    -6.0                5
32   0  0  0  1  1  0  0  0  0  0   1   0   0   1   0   0                0.0000    -6.0                1
33   0  0  0  1  1  0  0  0  0  0   1   0   0   0   0   0                0.0000    -6.0                8
34   0  0  0  1  0  1  0  0  0  0   0   0   0   0   1   0                0.0000    -6.0                1
35   0  1  0  0  0  0  0  1  0  0   1   0   1   0   0   0                0.0000    -6.0                5
36   0  1  0  0  0  0  0  1  1  0   0   0   1   0   0   0                0.0000    -6.0                3
37   1  0  0  0  1  0  0  0  0  0   0   1   0   1   0   0                0.0000    -6.0               15
38   0  0  0  0  1  0  0  0  0  0   0   1   0   1   0   0                0.0000    -6.0                4
39   0  0  1  0  1  0  0  0  0  1   0   0   0   0   0   1                0.0000    -6.0                2
40   0  0  1  0  1  0  0  0  0  0   0   1   0   0   0   0                0.0000    -6.0                4
41   1  0  0  0  0  0  0  1  0  0   0   0   0   0   1   0                0.0000    -6.0                7
42   0  0  0  0  0  0  0  1  1  0   0   0   0   0   1   0                0.0000    -6.0                1
43   1  0  0  0  0  0  0  1  0  1   0   0   0   0   0   0                0.0000    -6.0                4
44   1  1  0  0  0  0  0  1  0  0   0   0   0   0   1   0                0.0000    -6.0                4
45   1  0  0  0  0  0  0  1  1  0   0   0   0   0   1   0                0.0000    -6.0                2
46   0  1  0  0  0  0  0  1  0  0   0   0   1   0   1   0                0.0000    -6.0                3
47   0  1  0  0  0  0  0  1  1  0   0   0   1   0   1   0                0.0000    -6.0                2
48   1  1  0  0  0  0  0  1  1  0   0   0   0   0   1   0                0.0000    -6.0                1
49   0  1  0  0  0  0  0  1  0  0   0   0   0   0   1   0                0.0000    -6.0                1
50   0  0  0  1  1  0  0  0  0  0   0   1   0   1   0   0                0.0625    -6.0                2
51   0  0  1  0  1  0  0  0  0  0   0   1   0   1   0   0                0.0625    -8.0                1
52   0  1  0  0  0  0  0  1  1  0   0   0   0   0   1   0                0.0625    -8.0                1
53   0  0  0  0  0  1  0  0  0  0   0   1   1   0   0   0                0.0625    -6.0                1
54   0  0  0  0  1  0  0  0  0  0   1   0   1   0   0   0                0.0000    -4.0                3
55   1  0  0  0  0  0  0  0  0  1   0   1   0   1   0   0                0.0000    -4.0                1
56   0  0  0  1  0  1  0  0  0  0   0   0   1   0   0   0                0.0000    -4.0                1
