     0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  chain_break_fraction  energy  num_occurrences
24   0  0  1  0  0  0  0  0  0  0   0   1   0   1   0   0                0.0000    -6.0                3
25   0  0  1  0  0  0  0  0  0  0   0   1   1   0   0   0                0.0000    -6.0                5
26   1  0  0  0  0  0  0  1  0  0   0   0   0   0   1   0                0.0000    -6.0                8
27   0  0  0  1  1  0  0  0  0  0   0   1   0   1   0   0                0.0000    -6.0                6
28   1  0  0  0  0  0  0  0  0  0   0   1   0   1   0   0                0.0000    -6.0                3
29   0  0  1  0  1  0  0  0  0  0   0   1   1   0   0   0                0.0000    -6.0                2
30   0  0  1  0  0  0  0  0  0  0   0   1   1   1   0   0                0.0000    -6.0                2
31   0  0  0  1  1  0  0  0  0  0   1   0   0   0   0   0                0.0000    -6.0                1
32   0  1  0  0  0  0  0  0  0  0   1   0   1   0   0   0                0.0000    -6.0                2
33   0  1  0  0  0  0  0  1  0  0   0   0   0   0   1   0                0.0000    -6.0                2
34   0  0  1  0  1  0  0  0  0  0   0   0   0   0   0   1                0.0000    -6.0                2
35   0  0  1  0  1  0  0  0  0  1   0   0   0   0   0   1                0.0000    -6.0                7
36   0  0  1  0  1  0  0  0  0  0   0   1   0   1   0   1                0.0000    -6.0                6
37   0  0  1  0  1  0  0  0  0  0   0   1   0   0   0   0                0.0000    -6.0                6
38   0  0  1  1  1  0  0  0  0  0   0   1   0   1   0   0                0.0000    -6.0                9
39   0  1  0  0  0  0  0  1  0  0   0   0   1   0   0   0                0.0000    -6.0                3
40   1  0  1  0  1  0  0  0  0  0   0   1   0   1   0   0                0.0000    -6.0                4
41   0  0  1  0  1  0  0  0  0  0   0   0   0   1   0   1                0.0000    -6.0                3
42   0  0  1  0  0  1  0  0  0  0   0   1   1   0   0   0                0.0000    -6.0                7
43   1  0  0  0  0  0  1  0  0  0   0   1   0   1   0   0                0.0000    -6.0                5
44   1  0  0  0  0  0  1  0  0  0   0   0   0   1   0   0                0.0000    -6.0                5
45   1  1  0  0  0  0  0  1  0  0   0   0   0   0   1   0                0.0000    -6.0                3
46   0  0  0  1  1  0  0  0  0  0   0   0   0   1   0   0                0.0000    -6.0                9
47   0  0  1  1  1  0  0  0  0  0   0   0   0   1   0   0                0.0000    -6.0               11
48   1  0  0  0  0  0  0  1  0  1   0   0   0   0   1   0                0.0000    -6.0                6
49   1  0  0  0  0  0  0  1  0  1   0   0   0   0   0   0                0.0000    -6.0                2
50   0  0  0  1  0  1  0  0  0  0   0   0   0   0   1   0                0.0000    -6.0               17
51   0  0  0  1  1  0  0  0  0  0   1   0   0   1   0   0                0.0000    -6.0                5
52   1  0  1  0  0  0  0  0  0  0   0   1   0   1   0   0                0.0000    -6.0                3
53   1  0  0  0  1  0  0  0  0  0   0   1   0   1   0   0                0.0000    -6.0                3
54   0  0  1  0  1  0  0  0  0  0   0   1   0   1   0   1                0.0625    -6.0                3
55   0  1  0  1  0  0  0  0  1  0   0   0   0   0   1   0                0.0625    -6.0                1
56   0  1  0  0  0  0  0  1  0  0   0   0   1   0   1   0                0.0625    -6.0                1
57   0  0  1  0  1  1  0  0  0  0   0   1   0   1   0   0                0.0625    -4.0                1
58   1  0  0  0  0  0  0  1  0  0   0   0   0   0   1   0                0.0625    -6.0                1
59   0  0  1  0  0  0  1  0  0  1   0   0   0   0   0   1                0.0000    -4.0                1
60   1  1  0  0  0  0  0  1  0  0   0   0   1   0   1   0                0.0000    -4.0                1
61   0  0  0  0  0  1  0  1  0  0   0   1   1   0   0   0                0.0000    -4.0                1
62   1  0  0  0  0  1  0  0  0  0   0   1   0   0   1   0                0.0000    -4.0                1
63   1  0  0  0  0  0  0  1  0  0   0   0   0   1   1   0                0.0000    -4.0                1
64   1  0  0  0  0  0  1  1  0  0   0   0   0   1   0   0                0.0000    -4.0                1
65   0  0  1  1  0  0  0  0  0  0   0   0   0   1   0   0                0.0000    -4.0                2
66   0  0  0  0  1  0  1  0  0  0   0   0   0   1   0   1                0.0000    -4.0                1
67   0  0  1  0  1  0  1  0  0  0   0   0   0   1   0   1                0.0000    -4.0                1
68   0  0  0  1  0  1  0  0  0  0   0   0   0   0   0   0                0.0000    -4.0                1
69   0  0  0  1  0  0  0  1  0  0   0   0   0   0   1   0                0.0000    -4.0                1
70   1  0  0  0  0  0  1  0  0  0   0   0   0   1   1   0                0.0000    -4.0                1
71   0  0  0  1  0  1  0  0  0  0   0   0   0   1   0   0                0.0000    -4.0                1
72   0  0  1  0  1  0  1  0  0  0   0   0   0   0   0   1                0.0000    -4.0                1
73   0  0  1  0  1  0  0  0  0  1   0   0   0   1   0   1                0.0000    -4.0                1
74   0  0  1  0  0  1  0  0  0  0   0   1   1   1   0   0                0.0000    -4.0                1
75   0  0  0  1  1  0  0  0  0  0   0   0   0   1   1   0                0.0000    -4.0                1
76   1  0  1  0  0  0  0  0  0  1   0   0   0   0   0   0                0.0000    -4.0                1
77   1  0  0  0  0  0  0  1  0  1   0   1   0   0   0   0                0.0000    -4.0                1
78   0  0  0  0  0  1  0  0  0  0   0   1   0   0   1   0                0.0000    -4.0                1
79   0  0  0  0  1  1  0  0  0  0   0   1   0   0   0   0                0.0000    -4.0                1
80   0  0  1  0  1  0  1  0  0  0   0   0   0   1   0   0                0.0000    -4.0                1
81   0  0  0  1  0  1  0  0  0  0   0   1   0   0   1   0                0.0000    -4.0                1
82   0  0  0  1  1  0  0  0  0  0   0   0   0   0   1   0                0.0000    -4.0                1
83   0  0  0  1  0  0  0  1  1  0   0   0   0   0   0   0                0.0000    -4.0                2
84   0  0  0  0  0  0  0  1  0  0   0   0   0   0   1   0                0.0000    -4.0                1
