     0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  chain_break_fraction  energy  num_occurrences
22   0  0  1  0  1  0  0  0  0  0   0   0   0   1   0   0                0.0000    -6.0                5
23   0  1  0  0  0  0  0  1  1  0   0   0   0   0   0   1                0.0000    -6.0                2
24   0  0  0  1  0  1  0  0  0  0   0   0   0   0   1   0                0.0000    -6.0                3
25   0  0  1  0  1  0  0  0  0  1   0   0   0   0   0   1                0.0000    -6.0                9
26   0  1  0  0  0  0  0  0  1  0   0   0   0   0   1   1                0.0000    -6.0                4
27   1  0  0  0  0  0  0  1  1  0   0   0   0   0   1   0                0.0000    -6.0                2
28   0  0  1  0  1  0  0  0  0  0   0   0   0   0   0   1                0.0000    -6.0                4
29   0  1  0  0  0  0  0  1  0  0   0   0   1   0   0   0                0.0000    -6.0                2
30   0  0  1  0  1  0  0  0  0  0   0   0   0   1   0   1                0.0000    -6.0                7
31   1  0  0  0  0  0  0  0  0  0   0   1   0   1   0   0                0.0000    -6.0                4
32   0  1  0  0  0  0  0  1  1  0   0   0   1   0   0   0                0.0000    -6.0                1
33   0  1  0  0  0  0  0  0  1  0   0   0   0   0   1   0                0.0000    -6.0                3
34   0  0  0  1  1  0  0  0  0  0   0   0   0   1   0   0                0.0000    -6.0                3
35   0  1  0  0  0  0  0  1  1  0   0   0   0   0   1   1                0.0000    -6.0                5
36   0  1  0  1  0  0  0  1  1  0   0   0   0   0   1   0                0.0000    -6.0                1
37   0  0  1  0  1  0  0  0  0  0   0   1   0   0   0   0                0.0000    -6.0                6
38   0  0  1  0  1  0  0  0  0  0   0   1   0   0   0   1                0.0000    -6.0                7
39   0  1  0  0  0  0  0  1  0  0   1   0   1   0   0   0                0.0000    -6.0                4
40   1  0  0  0  0  0  1  0  0  0   0   0   0   1   0   0                0.0000    -6.0                4
41   0  0  0  0  0  1  0  0  0  0   0   1   1   0   0   0                0.0000    -6.0                8
42   1  0  1  0  1  0  0  0  0  0   0   1   0   1   0   0                0.0000    -6.0                6
